price_jod,city,district,neighborhood,property_type,area,bedrooms,bathrooms,floor,building_age,furnished,latitude,longitude,condition_score
203160.68,Amman,Dabouq,Dabouq Villas,house,132.6,2,3,1,3,no,31.97732,35.834562,0.678
127268.23,Amman,Tla Al Ali,Tla Al Ali Main,apartment,196.1,3,1,1,14,no,32.020787,35.864601,0.409
161268.3,Amman,Abdoun,South Abdoun,apartment,125.0,3,1,8,18,yes,31.939967,35.889238,0.797
171911.24,Amman,Sweifieh,Shopping District,apartment,181.7,2,2,1,5,no,31.943553,35.862691,0.895
81474.69,Amman,Tla Al Ali,Tla Al Ali Main,house,111.7,1,2,6,11,no,32.01292,35.873119,0.404
264143.24,Amman,Dabouq,Royal Area,apartment,246.6,4,3,0,13,no,31.981639,35.827708,0.659
153735.15,Amman,Dabouq,Western Dabouq,house,118.2,1,3,0,10,yes,31.980286,35.830518,0.68
127639.58,Amman,Marj Al Hamam,Airport Road Side,apartment,176.2,4,4,3,9,yes,31.897452,35.832872,0.457
207044.68,Amman,Sweifieh,Residential Sweifieh,house,179.5,3,3,5,15,yes,31.94972,35.853817,0.641
151981.48,Amman,Marj Al Hamam,Old Marj,apartment,265.2,3,3,1,2,no,31.879823,35.837674,0.498
144768.03,Amman,Sweifieh,7th Circle Side,house,143.1,2,1,6,10,yes,31.952873,35.852742,0.446
179468.79,Amman,Sweifieh,Residential Sweifieh,apartment,162.8,5,1,2,7,no,31.959484,35.862233,0.79
128951.12,Amman,Khalda,University Street,house,113.1,4,3,5,18,yes,32.005367,35.842843,0.695
135024.83,Amman,Sweifieh,Residential Sweifieh,apartment,154.7,3,2,7,11,no,31.959718,35.878959,0.637
109801.3,Amman,Al Rabieh,Rabieh Main,apartment,117.0,2,2,3,6,no,31.983297,35.867585,0.523
169096.84,Amman,Marj Al Hamam,Airport Road Side,house,205.1,4,3,5,11,yes,31.888994,35.825462,0.591
185224.03,Amman,Tla Al Ali,Residential Tla Al Ali,house,187.9,3,3,0,19,yes,31.9981,35.861425,0.543
108251.09,Amman,Tla Al Ali,Tla Al Ali Main,apartment,137.6,3,2,2,4,no,32.013329,35.8667,0.646
156997.92,Amman,Deir Ghbar,Lower Deir Ghbar,apartment,139.5,2,2,6,8,yes,31.945444,35.867633,0.604
300349.57,Amman,Sweifieh,7th Circle Side,house,243.1,3,1,5,0,no,31.945004,35.854832,0.701
104547.33,Amman,Al Rabieh,Garden Side,apartment,120.3,3,3,1,13,yes,31.980974,35.873367,0.446
111417.04,Amman,Deir Ghbar,Lower Deir Ghbar,house,96.0,3,3,2,6,no,31.933388,35.8632,0.648
81318.14,Amman,Jubeiha,Northern Jubeiha,apartment,106.9,2,2,3,13,yes,32.004695,35.879729,0.666
90213.71,Amman,Khalda,Medical City Side,apartment,98.4,3,2,3,16,no,32.000259,35.842265,1.0
159484.28,Amman,Marj Al Hamam,New Marj,house,163.2,4,2,0,0,no,31.896131,35.823679,0.712
184962.63,Amman,Dabouq,Dabouq Villas,house,136.0,3,2,2,11,no,31.970003,35.83592,0.827
160672.19,Amman,Shmeisani,Business District,house,161.9,4,2,4,14,yes,31.971894,35.891044,0.529
133514.14,Amman,Khalda,Medical City Side,house,140.5,3,2,3,9,no,31.99522,35.840645,0.331
92669.62,Amman,Jubeiha,Jubeiha Center,house,128.3,2,3,2,10,no,32.013758,35.866455,0.569
194800.52,Amman,Al Rabieh,Garden Side,house,176.3,2,2,4,5,no,31.999283,35.867406,0.403
284039.66,Amman,Khalda,Khalda Main,house,242.3,4,2,2,3,no,31.998964,35.836599,0.779
110065.99,Amman,Deir Ghbar,Upper Deir Ghbar,apartment,95.5,4,2,3,3,no,31.939738,35.861794,0.357
122441.94,Amman,Khalda,Khalda Main,apartment,137.6,3,3,4,15,yes,31.999302,35.847964,0.567
146533.37,Amman,Abdoun,North Abdoun,house,131.9,4,2,4,9,no,31.9576,35.868495,0.289
143912.31,Amman,Marj Al Hamam,Old Marj,apartment,178.7,4,2,3,0,no,31.896148,35.827881,0.747
215297.75,Amman,Abdoun,Embassy Area,house,177.2,3,1,8,17,no,31.947284,35.886148,0.389
74718.33,Amman,Deir Ghbar,Lower Deir Ghbar,house,60.0,3,1,2,6,no,31.928766,35.856243,0.634
216680.92,Amman,Dabouq,Western Dabouq,apartment,175.5,4,2,1,8,yes,31.962763,35.835259,0.71
174863.77,Amman,Dabouq,Dabouq Villas,house,157.8,3,1,1,22,yes,31.975849,35.832618,0.622
170228.34,Amman,Khalda,Medical City Side,apartment,184.6,3,3,7,16,no,31.990403,35.851933,1.0
252727.13,Amman,Abdoun,North Abdoun,house,170.9,4,2,3,15,yes,31.961386,35.878108,0.492
188815.55,Amman,Sweifieh,Residential Sweifieh,apartment,200.1,3,2,1,8,no,31.965787,35.871881,0.611
171235.33,Amman,Abdoun,South Abdoun,apartment,116.9,2,2,0,1,no,31.951818,35.881968,0.997
62031.53,Amman,Jubeiha,University Area,house,102.0,2,1,7,7,yes,32.02227,35.867455,0.18
252344.27,Amman,Abdoun,Embassy Area,house,140.7,4,3,7,3,yes,31.944803,35.877005,0.628
157720.76,Amman,Marj Al Hamam,Airport Road Side,house,175.8,3,3,1,2,no,31.902528,35.839457,0.627
174689.48,Amman,Abdoun,Embassy Area,apartment,156.3,3,2,0,9,no,31.948831,35.899253,0.38
119554.33,Amman,Al Rabieh,Northern Rabieh,house,113.5,3,1,2,16,no,31.999689,35.879447,0.738
176805.23,Amman,Al Rabieh,Rabieh Main,apartment,185.5,3,1,6,16,yes,31.984218,35.879787,0.577
83894.4,Amman,Shmeisani,Park Side,apartment,89.2,3,2,5,16,no,31.961975,35.887311,0.857
123605.2,Amman,Dabouq,Western Dabouq,apartment,128.4,1,3,1,22,no,31.979122,35.829915,0.673
178443.75,Amman,Shmeisani,Residential Shmeisani,apartment,171.1,3,1,2,2,yes,31.957142,35.891823,0.805
211134.8,Amman,Dabouq,Dabouq Villas,apartment,170.4,2,3,0,9,yes,31.98124,35.827775,0.737
141545.63,Amman,Tla Al Ali,Residential Tla Al Ali,house,158.9,4,4,5,17,no,32.011358,35.865995,0.655
212176.11,Amman,Khalda,University Street,house,168.6,3,3,2,4,yes,31.985807,35.850412,0.738
127480.28,Amman,Tla Al Ali,Market Side,apartment,166.0,4,3,0,15,no,32.001353,35.859252,0.675
126554.74,Amman,Dabouq,Western Dabouq,apartment,96.6,5,4,4,7,no,31.983306,35.844805,0.585
79313.25,Amman,Marj Al Hamam,Old Marj,house,104.7,5,1,0,7,no,31.902185,35.834198,0.339
181339.73,Amman,Al Rabieh,Garden Side,apartment,212.6,4,2,1,25,no,31.984094,35.880645,0.75
147328.46,Amman,Jubeiha,Northern Jubeiha,house,132.2,3,3,0,7,yes,32.010217,35.880423,0.869
109918.15,Amman,Tla Al Ali,Residential Tla Al Ali,apartment,152.1,2,2,9,22,yes,32.001543,35.865319,0.643
68353.94,Amman,Jubeiha,Northern Jubeiha,apartment,99.0,3,3,0,15,no,32.009876,35.881459,0.867
155438.6,Amman,Khalda,University Street,apartment,174.8,3,2,1,14,no,31.994549,35.83068,0.773
117398.52,Amman,Marj Al Hamam,Old Marj,apartment,174.0,3,4,0,0,no,31.899373,35.820809,0.488
156739.23,Amman,Shmeisani,Park Side,apartment,197.8,3,3,4,6,yes,31.975468,35.883386,0.552
184085.72,Amman,Shmeisani,Residential Shmeisani,house,135.5,4,2,5,0,yes,31.974377,35.883344,0.677
170439.75,Amman,Al Rabieh,Rabieh Main,apartment,150.0,6,1,6,6,yes,31.978611,35.873042,0.329
273963.12,Amman,Deir Ghbar,Lower Deir Ghbar,house,232.5,4,1,5,12,yes,31.931517,35.856531,0.502
178141.58,Amman,Dabouq,Western Dabouq,house,122.2,2,3,4,8,no,31.976177,35.830381,0.866
128313.06,Amman,Shmeisani,Business District,apartment,149.0,3,1,3,0,yes,31.960453,35.885502,0.4
100794.42,Amman,Marj Al Hamam,Old Marj,apartment,133.1,4,2,0,10,yes,31.8921,35.827774,0.677
269426.83,Amman,Abdoun,Embassy Area,house,189.4,1,2,6,19,yes,31.953458,35.899382,0.773
145813.08,Amman,Shmeisani,Park Side,house,149.2,2,2,10,0,no,31.959911,35.893673,0.535
108271.47,Amman,Marj Al Hamam,New Marj,house,150.1,1,3,6,6,no,31.893256,35.829466,0.596
161019.02,Amman,Sweifieh,7th Circle Side,apartment,189.6,4,1,2,15,yes,31.943205,35.859684,0.364
80993.59,Amman,Al Rabieh,Garden Side,apartment,122.5,2,2,0,14,no,31.980441,35.864763,0.408
220074.08,Amman,Deir Ghbar,Lower Deir Ghbar,apartment,194.2,2,2,0,4,yes,31.951111,35.847666,0.756
176127.21,Amman,Dabouq,Royal Area,apartment,173.6,2,3,0,10,yes,31.986536,35.827765,0.526
164109.28,Amman,Marj Al Hamam,Airport Road Side,house,197.6,2,2,0,1,no,31.887465,35.824388,0.689
136032.27,Amman,Al Rabieh,Northern Rabieh,house,128.9,4,2,4,18,no,31.993072,35.877479,0.678
231727.01,Amman,Al Rabieh,Garden Side,house,213.2,3,2,3,17,no,31.995057,35.878706,0.702
115991.37,Amman,Dabouq,Dabouq Villas,apartment,108.8,3,2,4,13,yes,31.978842,35.837543,0.651
214876.22,Amman,Sweifieh,7th Circle Side,apartment,231.3,1,4,2,16,yes,31.959422,35.86198,0.685
147746.9,Amman,Sweifieh,Residential Sweifieh,apartment,140.2,4,1,2,15,yes,31.960226,35.855346,0.799
165784.31,Amman,Khalda,Medical City Side,house,124.9,5,2,0,1,yes,31.995979,35.853988,0.628
200476.22,Amman,Deir Ghbar,Lower Deir Ghbar,apartment,156.8,2,2,7,1,yes,31.93575,35.861331,0.726
88883.07,Amman,Marj Al Hamam,Old Marj,house,102.8,5,4,3,26,yes,31.897203,35.838223,0.548
101179.73,Amman,Abdoun,North Abdoun,apartment,92.8,1,4,1,8,yes,31.956338,35.882329,0.42
133466.34,Amman,Marj Al Hamam,New Marj,house,168.5,2,2,6,12,no,31.895904,35.825476,0.643
66691.83,Amman,Marj Al Hamam,Old Marj,apartment,118.5,3,2,5,17,yes,31.896435,35.8305,0.614
67014.98,Amman,Al Rabieh,Garden Side,apartment,83.5,2,2,0,14,no,31.980797,35.862307,0.62
112260.59,Amman,Abdoun,South Abdoun,house,60.0,3,2,3,0,yes,31.94241,35.882113,0.66
147435.58,Amman,Marj Al Hamam,Old Marj,apartment,245.6,3,1,3,16,no,31.913602,35.823193,0.732
197819.48,Amman,Tla Al Ali,Tla Al Ali Main,house,224.7,4,1,2,19,no,32.010727,35.861925,1.0
336457.51,Amman,Abdoun,Embassy Area,house,254.8,4,1,2,11,yes,31.943403,35.883501,0.718
188444.28,Amman,Jubeiha,Northern Jubeiha,house,201.8,3,3,6,11,yes,32.015157,35.870042,0.6
176873.62,Amman,Tla Al Ali,Market Side,apartment,169.0,2,3,6,0,no,32.008353,35.866483,0.896
186714.13,Amman,Al Rabieh,Northern Rabieh,house,129.5,4,2,0,2,no,31.975682,35.882371,0.722
154913.37,Amman,Tla Al Ali,Market Side,apartment,215.0,3,2,0,16,yes,32.009771,35.876318,0.688
161199.99,Amman,Sweifieh,Residential Sweifieh,house,149.3,3,1,2,12,no,31.966163,35.847524,0.561
224465.12,Amman,Sweifieh,7th Circle Side,house,184.8,2,1,0,3,yes,31.956607,35.866241,0.808
142827.8,Amman,Marj Al Hamam,Airport Road Side,house,186.8,2,1,2,4,yes,31.893124,35.828945,0.342
231239.94,Amman,Tla Al Ali,Market Side,house,197.2,4,3,3,0,no,32.009978,35.874702,0.647
182949.67,Amman,Khalda,Medical City Side,house,210.8,2,2,4,17,yes,31.994423,35.84501,0.594
201067.97,Amman,Dabouq,Dabouq Villas,apartment,227.3,2,1,3,21,no,31.983258,35.83279,0.726
92325.24,Amman,Sweifieh,Shopping District,house,85.5,1,2,6,11,yes,31.968086,35.860401,0.732
139241.41,Amman,Tla Al Ali,Tla Al Ali Main,house,118.2,5,3,0,1,no,31.998538,35.877477,0.846
185730.17,Amman,Sweifieh,Residential Sweifieh,apartment,219.0,3,2,2,22,yes,31.950678,35.846068,0.747
113764.14,Amman,Shmeisani,Business District,apartment,155.0,1,2,1,9,no,31.980248,35.899162,0.751
134747.96,Amman,Deir Ghbar,Lower Deir Ghbar,apartment,171.6,3,1,3,22,yes,31.921841,35.861712,0.626
181904.44,Amman,Tla Al Ali,Tla Al Ali Main,apartment,193.9,4,2,2,8,yes,32.000394,35.854786,0.621
167940.5,Amman,Deir Ghbar,Lower Deir Ghbar,house,137.7,3,2,3,1,yes,31.928879,35.86427,0.318
86002.92,Amman,Jubeiha,Northern Jubeiha,apartment,139.0,5,1,1,22,no,32.008858,35.877781,0.612
122723.14,Amman,Shmeisani,Park Side,apartment,139.3,3,2,0,8,yes,31.969875,35.895281,0.438
246103.2,Amman,Abdoun,North Abdoun,house,205.8,3,3,4,11,no,31.942504,35.891314,0.534
142945.65,Amman,Dabouq,Royal Area,apartment,142.9,1,1,0,17,yes,31.974122,35.837606,0.744
188175.88,Amman,Dabouq,Dabouq Villas,apartment,147.8,2,2,2,0,yes,31.979959,35.835615,0.686
182868.12,Amman,Jubeiha,Northern Jubeiha,house,187.8,3,2,2,5,yes,31.999494,35.875737,0.861
86110.47,Amman,Marj Al Hamam,New Marj,apartment,121.2,3,1,0,3,no,31.888771,35.839408,0.58
57982.67,Amman,Jubeiha,University Area,apartment,64.0,4,3,4,4,no,32.008562,35.866658,0.576
155302.45,Amman,Sweifieh,Shopping District,house,149.8,1,2,0,10,no,31.959034,35.865671,0.498
64290.7,Amman,Sweifieh,Residential Sweifieh,house,60.0,2,2,4,0,no,31.957913,35.858694,0.443
134935.88,Amman,Deir Ghbar,Lower Deir Ghbar,apartment,175.0,3,2,3,14,yes,31.94381,35.846069,0.217
114860.97,Amman,Jubeiha,Northern Jubeiha,house,144.8,4,1,2,15,no,32.008919,35.867494,0.799
161395.92,Amman,Sweifieh,Shopping District,house,137.3,2,1,4,10,yes,31.958498,35.86303,0.708
83075.27,Amman,Khalda,University Street,house,76.6,2,2,2,4,no,32.00886,35.841503,0.784
102583.16,Amman,Marj Al Hamam,Old Marj,apartment,193.2,1,2,5,4,no,31.893099,35.827775,0.399
228528.04,Amman,Khalda,Khalda Main,apartment,249.3,3,1,2,15,yes,31.998399,35.834099,0.623
159057.64,Amman,Jubeiha,University Area,house,180.3,4,3,5,3,no,32.023225,35.880518,0.532
149410.86,Amman,Tla Al Ali,Tla Al Ali Main,house,166.2,3,2,3,17,yes,32.003563,35.868104,0.701
246511.41,Amman,Khalda,University Street,house,173.5,4,1,4,0,yes,31.990541,35.831676,0.841
154225.67,Amman,Tla Al Ali,Market Side,house,171.4,2,1,2,1,no,32.006609,35.857739,0.429
343342.67,Amman,Abdoun,Embassy Area,apartment,222.1,3,2,8,1,no,31.957196,35.89378,0.834
127549.64,Amman,Tla Al Ali,Residential Tla Al Ali,apartment,167.6,2,3,5,17,no,32.000787,35.86584,0.628
209358.92,Amman,Al Rabieh,Northern Rabieh,house,201.1,3,2,0,16,no,31.987797,35.863055,0.479
146768.37,Amman,Tla Al Ali,Tla Al Ali Main,house,169.5,2,3,1,14,yes,31.993753,35.857623,0.571
302489.95,Amman,Abdoun,Embassy Area,house,216.6,4,4,7,5,no,31.946821,35.883099,0.586
148509.24,Amman,Khalda,Khalda Main,apartment,154.3,2,2,8,5,no,32.001347,35.842162,0.655
195255.18,Amman,Deir Ghbar,Embassy Side,house,138.7,3,1,5,0,no,31.923174,35.868238,0.795
82653.66,Amman,Khalda,Medical City Side,apartment,99.6,4,3,1,14,yes,31.985756,35.849247,0.209
63670.16,Amman,Al Rabieh,Garden Side,apartment,71.2,2,1,2,6,no,31.981814,35.880618,0.652
129782.65,Amman,Tla Al Ali,Market Side,apartment,175.6,4,2,0,17,yes,32.006775,35.860067,0.644
161753.29,Amman,Shmeisani,Business District,apartment,193.1,4,3,4,13,no,31.968572,35.901272,0.644
242989.4,Amman,Dabouq,Royal Area,house,171.6,2,2,2,3,no,31.968564,35.833195,0.764
112297.87,Amman,Abdoun,North Abdoun,house,73.5,3,2,4,8,no,31.948935,35.887896,0.742
246952.32,Amman,Al Rabieh,Garden Side,house,196.7,2,2,1,7,yes,31.986309,35.863182,0.877
187230.34,Amman,Shmeisani,Park Side,house,171.8,2,2,6,5,yes,31.978587,35.887666,0.792
150023.15,Amman,Sweifieh,7th Circle Side,house,142.6,2,2,2,12,yes,31.962722,35.861525,0.871
220898.64,Amman,Al Rabieh,Garden Side,house,175.0,5,1,4,8,yes,31.987908,35.883068,0.467
196860.48,Amman,Dabouq,Western Dabouq,house,138.3,2,2,5,6,yes,31.997754,35.840051,0.568
90378.98,Amman,Dabouq,Western Dabouq,apartment,89.3,2,2,0,20,yes,31.974265,35.844987,0.874
210690.13,Amman,Khalda,University Street,apartment,271.5,3,3,6,18,no,31.994012,35.843799,0.712
174765.75,Amman,Dabouq,Royal Area,house,161.8,2,1,3,18,no,31.977427,35.844729,0.787
73030.66,Amman,Deir Ghbar,Embassy Side,house,68.7,1,1,5,5,no,31.944524,35.853799,0.703
169870.16,Amman,Marj Al Hamam,Airport Road Side,house,179.3,2,3,2,6,no,31.898059,35.834677,1.0
82308.77,Amman,Marj Al Hamam,New Marj,apartment,125.7,4,2,1,7,no,31.900155,35.83007,0.508
230819.96,Amman,Deir Ghbar,Embassy Side,house,185.4,3,2,3,12,yes,31.930457,35.86743,0.69
93954.08,Amman,Marj Al Hamam,Airport Road Side,apartment,125.5,2,3,3,10,yes,31.891058,35.818579,0.808
198932.19,Amman,Sweifieh,Shopping District,house,168.9,3,4,0,17,no,31.960197,35.834749,0.762
95596.38,Amman,Khalda,Medical City Side,apartment,108.8,2,2,4,13,no,32.000711,35.84197,0.781
90645.96,Amman,Tla Al Ali,Market Side,apartment,105.9,2,3,5,14,yes,32.012173,35.856371,0.527
153783.8,Amman,Al Rabieh,Northern Rabieh,apartment,143.3,5,1,7,6,no,31.983664,35.86622,0.552
123068.9,Amman,Khalda,University Street,house,121.8,2,3,0,4,yes,31.991472,35.849381,0.373
108695.85,Amman,Jubeiha,Jubeiha Center,house,122.1,3,2,8,8,no,32.020406,35.876072,0.68
182136.71,Amman,Abdoun,Embassy Area,apartment,147.7,5,2,1,4,yes,31.955451,35.871364,0.309
145897.22,Amman,Tla Al Ali,Market Side,house,145.8,5,1,0,8,yes,32.001953,35.863933,0.584
182270.52,Amman,Sweifieh,Shopping District,house,171.1,1,2,1,16,yes,31.954683,35.867835,0.936
130312.66,Amman,Dabouq,Dabouq Villas,apartment,111.5,5,3,3,14,no,31.977515,35.823215,0.669
176378.32,Amman,Tla Al Ali,Residential Tla Al Ali,house,183.0,3,3,3,3,no,32.0047,35.86083,0.383
100620.18,Amman,Marj Al Hamam,Old Marj,house,122.7,2,3,3,4,no,31.904052,35.830257,0.623
147846.8,Amman,Al Rabieh,Northern Rabieh,apartment,121.1,4,4,1,1,yes,31.988429,35.87046,0.652
105985.58,Amman,Marj Al Hamam,New Marj,house,150.1,4,2,4,17,no,31.894204,35.834005,0.663
94715.63,Amman,Jubeiha,Jubeiha Center,house,112.0,3,2,0,22,yes,32.011324,35.870242,1.0
286594.08,Amman,Sweifieh,7th Circle Side,house,204.8,4,1,4,0,no,31.960082,35.852337,0.936
213473.38,Amman,Abdoun,Embassy Area,house,142.0,4,3,0,22,no,31.943573,35.88831,0.909
225052.01,Amman,Dabouq,Royal Area,apartment,210.5,3,3,10,10,yes,31.979207,35.834226,0.506
173361.37,Amman,Shmeisani,Business District,apartment,174.9,2,2,4,0,yes,31.955716,35.880681,0.783
157609.93,Amman,Al Rabieh,Garden Side,apartment,167.9,4,2,2,13,yes,31.983276,35.862704,0.463
133366.35,Amman,Deir Ghbar,Embassy Side,apartment,149.2,2,2,3,17,yes,31.932468,35.856178,0.331
218555.12,Amman,Deir Ghbar,Lower Deir Ghbar,apartment,188.9,4,2,5,0,yes,31.924069,35.861266,0.308
84201.63,Amman,Sweifieh,Shopping District,house,60.0,4,2,0,10,yes,31.961196,35.865794,0.817
146715.04,Amman,Deir Ghbar,Embassy Side,house,136.4,2,4,4,29,no,31.927927,35.8605,0.536
183977.35,Amman,Abdoun,South Abdoun,apartment,138.5,3,2,3,4,no,31.948439,35.887747,0.595
174796.93,Amman,Tla Al Ali,Tla Al Ali Main,house,234.2,2,2,0,10,yes,32.007479,35.872225,0.523
199437.28,Amman,Deir Ghbar,Lower Deir Ghbar,house,177.1,3,3,0,17,no,31.936978,35.867053,0.784
167679.95,Amman,Dabouq,Royal Area,apartment,127.1,4,2,6,7,yes,31.992695,35.827556,0.71
202069.71,Amman,Khalda,Khalda Main,apartment,202.4,4,2,1,7,no,31.993046,35.840747,0.881
173720.04,Amman,Shmeisani,Residential Shmeisani,apartment,186.7,3,1,0,0,yes,31.975358,35.902066,0.47
134605.45,Amman,Tla Al Ali,Residential Tla Al Ali,apartment,180.0,3,3,3,22,yes,32.015201,35.870619,0.602
62668.6,Amman,Jubeiha,Northern Jubeiha,apartment,64.5,4,2,1,0,yes,32.014035,35.860479,0.619
286497.8,Amman,Abdoun,North Abdoun,house,176.9,4,2,5,8,no,31.943281,35.876878,0.61
173793.94,Amman,Jubeiha,Jubeiha Center,house,205.9,2,2,2,7,yes,32.016469,35.875327,0.546
136706.43,Amman,Shmeisani,Business District,apartment,149.6,3,3,4,10,no,31.972217,35.889522,0.614
129893.49,Amman,Sweifieh,Residential Sweifieh,apartment,106.6,3,3,0,0,yes,31.945125,35.849008,0.631
116887.77,Amman,Deir Ghbar,Lower Deir Ghbar,apartment,145.8,4,1,2,12,no,31.940222,35.865075,0.409
227914.83,Amman,Abdoun,Embassy Area,house,153.3,3,2,0,11,no,31.946991,35.898785,1.0
179950.36,Amman,Tla Al Ali,Tla Al Ali Main,house,164.7,4,2,2,14,yes,32.007904,35.860888,0.96
247619.81,Amman,Tla Al Ali,Market Side,apartment,268.4,3,2,0,0,yes,32.010382,35.861723,0.685
92347.35,Amman,Deir Ghbar,Embassy Side,apartment,102.3,3,3,1,21,yes,31.934984,35.867438,0.469
161684.2,Amman,Khalda,University Street,house,146.5,2,3,2,13,no,31.990602,35.838817,0.741
154643.0,Amman,Dabouq,Western Dabouq,apartment,104.7,5,2,0,10,yes,31.964623,35.831513,1.0
151584.82,Amman,Deir Ghbar,Embassy Side,apartment,156.5,3,2,1,8,yes,31.932687,35.858779,0.417
140043.33,Amman,Tla Al Ali,Tla Al Ali Main,apartment,169.4,1,2,8,1,no,32.006183,35.860279,0.851
113199.71,Amman,Marj Al Hamam,New Marj,apartment,161.3,4,2,2,16,no,31.883394,35.828892,0.681
189114.0,Amman,Abdoun,Embassy Area,house,153.3,1,3,2,0,no,31.956526,35.882673,0.318
152882.63,Amman,Shmeisani,Park Side,house,153.4,2,2,2,1,no,31.972899,35.893093,0.528
225474.55,Amman,Sweifieh,Shopping District,apartment,242.2,4,3,2,11,no,31.962443,35.857327,0.542
237264.14,Amman,Deir Ghbar,Upper Deir Ghbar,house,162.2,3,5,1,4,yes,31.928834,35.85946,0.745
149532.28,Amman,Tla Al Ali,Residential Tla Al Ali,apartment,177.1,4,2,4,0,yes,32.00461,35.856294,0.493
161844.33,Amman,Deir Ghbar,Upper Deir Ghbar,house,141.1,4,3,1,14,no,31.94153,35.859049,0.735
182988.96,Amman,Al Rabieh,Northern Rabieh,house,158.2,2,2,2,7,no,31.987222,35.868526,0.645
174088.36,Amman,Shmeisani,Business District,house,155.7,4,2,2,6,no,31.964316,35.886622,0.591
75864.15,Amman,Jubeiha,Jubeiha Center,apartment,106.3,3,3,2,15,no,32.006442,35.858436,0.514
80128.62,Amman,Al Rabieh,Northern Rabieh,apartment,103.8,4,1,6,24,no,31.974707,35.876512,0.316
225743.18,Amman,Khalda,Khalda Main,house,190.0,2,4,3,0,yes,31.986575,35.851337,0.574
276472.48,Amman,Abdoun,Embassy Area,house,177.2,3,2,0,13,yes,31.943288,35.876983,0.854
38972.69,Amman,Marj Al Hamam,Airport Road Side,apartment,80.9,4,1,0,11,no,31.88945,35.830678,0.433
285008.0,Amman,Dabouq,Royal Area,house,228.9,3,1,0,16,yes,31.987707,35.827721,0.728
206266.21,Amman,Dabouq,Royal Area,house,174.2,4,3,1,8,no,31.977632,35.837389,0.51
147360.39,Amman,Jubeiha,Northern Jubeiha,apartment,204.9,2,2,6,11,no,32.005536,35.862291,0.681
183012.99,Amman,Abdoun,South Abdoun,house,128.5,3,3,0,11,yes,31.949681,35.884171,0.628
105331.7,Amman,Sweifieh,Shopping District,apartment,106.5,3,2,5,7,no,31.955335,35.855224,0.429
199832.69,Amman,Abdoun,North Abdoun,house,138.4,3,3,4,21,no,31.94349,35.89473,0.847
259510.37,Amman,Dabouq,Dabouq Villas,apartment,224.0,4,3,2,3,no,31.966346,35.8419,0.557
165462.73,Amman,Marj Al Hamam,Old Marj,apartment,213.1,2,3,1,0,no,31.902151,35.829683,0.913
104421.94,Amman,Marj Al Hamam,New Marj,apartment,174.8,3,1,1,23,yes,31.905339,35.831548,1.0
100083.01,Amman,Tla Al Ali,Residential Tla Al Ali,house,119.1,2,2,8,22,yes,31.999076,35.870751,0.754
47603.24,Amman,Deir Ghbar,Embassy Side,apartment,60.0,3,1,0,7,no,31.93276,35.860924,0.53
232426.55,Amman,Sweifieh,7th Circle Side,apartment,223.4,2,1,2,8,yes,31.958886,35.862065,0.883
147804.37,Amman,Khalda,University Street,apartment,165.4,3,1,2,17,yes,31.98657,35.843162,1.0
305889.7,Amman,Al Rabieh,Rabieh Main,house,247.1,2,3,0,7,yes,31.989788,35.86356,0.614
192753.13,Amman,Abdoun,North Abdoun,house,155.8,3,3,0,15,no,31.957371,35.890142,0.518
158582.26,Amman,Tla Al Ali,Market Side,house,128.4,4,3,1,1,yes,31.99566,35.855361,0.745
80656.7,Amman,Tla Al Ali,Residential Tla Al Ali,apartment,136.3,2,1,0,13,no,32.003418,35.878127,0.391
231796.5,Amman,Deir Ghbar,Lower Deir Ghbar,house,170.4,2,4,1,7,no,31.931728,35.861835,0.857
165063.31,Amman,Deir Ghbar,Upper Deir Ghbar,apartment,142.6,3,3,1,4,yes,31.923191,35.850367,0.51
221211.73,Amman,Shmeisani,Residential Shmeisani,house,197.2,4,1,2,1,no,31.966875,35.896943,0.646
67580.99,Amman,Abdoun,South Abdoun,apartment,69.7,2,2,3,0,no,31.950094,35.877974,0.343
142827.3,Amman,Dabouq,Royal Area,apartment,135.0,3,1,1,9,yes,31.978495,35.829837,0.49
165655.08,Amman,Tla Al Ali,Tla Al Ali Main,apartment,194.5,4,3,5,11,yes,32.003086,35.858356,0.542
182801.97,Amman,Khalda,Khalda Main,house,186.4,2,2,1,10,no,31.989823,35.83544,0.521
